ts_code,name,market,publisher,category,base_date,base_point,list_date
661875.MI,MSCI西班牙中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661876.MI,MSCI瑞典中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661877.MI,MSCI瑞士中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661878.MI,MSCI发达市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661879.MI,MSCI英国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661880.MI,MSCI美国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661881.MI,MSCI发达市场(除澳)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661882.MI,MSCI发达市场(除欧盟)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661883.MI,MSCI发达市场(除欧洲)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661884.MI,MSCI发达市场(除英国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661885.MI,MSCI发达市场(除美国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661886.MI,MSCI美洲中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661887.MI,MSCI亚洲中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661888.MI,MSCI亚洲(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661889.MI,MSCI亚太地区中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661890.MI,MSCI亚太地区(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661891.MI,MSCI欧洲全市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661892.MI,MSCI欧洲全市场&中东中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661893.MI,MSCI远东全市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661894.MI,MSCI远东全市场(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661895.MI,MSCI太平洋全市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661896.MI,MSCI太平洋全市场(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661897.MI,MSCI全球中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661898.MI,MSCI全球(除澳)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661899.MI,MSCI全球(除欧盟)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661900.MI,MSCI全球(除欧洲)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661901.MI,MSCI全球(除日本)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661902.MI,MSCI全球(除瑞士)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661903.MI,MSCI全球(除英国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661904.MI,MSCI全球(除美国)中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661905.MI,MSCI阿根廷中小盘成长,MSCI,MSCI,成长指数,,,
661906.MI,MSCI巴西中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661907.MI,MSCI金砖四国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661908.MI,MSCI智利中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661909.MI,MSCI中国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661910.MI,MSCI哥伦比亚中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661911.MI,MSCI捷克共和国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661912.MI,MSCI埃及中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661913.MI,MSCI新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661914.MI,MSCI亚洲新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661915.MI,MSCI东欧新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661916.MI,MSCI欧非中东新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661917.MI,MSCI欧洲新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661918.MI,MSCI欧洲&中东新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661919.MI,MSCI远东新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661920.MI,MSCI拉美新兴市场中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661921.MI,MSCI欧盟中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661922.MI,MSCI金龙中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661923.MI,MSCI匈牙利中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661924.MI,MSCI印度中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661925.MI,MSCI印度尼西亚中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661926.MI,MSCI以色列中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661928.MI,MSCI韩国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661929.MI,MSCI马来西亚中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661930.MI,MSCI墨西哥中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661931.MI,MSCI摩洛哥中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661932.MI,MSCI巴基斯坦中小盘成长,MSCI,MSCI,成长指数,,,
661933.MI,MSCI秘鲁中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661934.MI,MSCI菲律宾中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661935.MI,MSCI波兰中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661936.MI,MSCI俄罗斯中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661937.MI,MSCI南非中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661938.MI,MSCI东南亚中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661940.MI,MSCI台湾中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661941.MI,MSCI泰国中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661942.MI,MSCI土耳其中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
661944.MI,MSCI中华中小盘成长,MSCI,MSCI,成长指数,20070531,1000.0,
664147.MI,MSCI澳大利亚可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664148.MI,MSCI奥地利可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664149.MI,MSCI比利时可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664150.MI,MSCI加拿大可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664151.MI,MSCI丹麦可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664152.MI,MSCI欧澳远东可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664153.MI,MSCI欧澳远东(除英国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664154.MI,MSCI欧澳远东(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664155.MI,MSCI欧盟可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664156.MI,MSCI欧盟+英国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664157.MI,MSCI欧洲可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664158.MI,MSCI欧洲(除欧盟)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664159.MI,MSCI欧洲(除德国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664160.MI,MSCI欧洲(除瑞士)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664161.MI,MSCI欧洲(除英国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664162.MI,MSCI欧洲(除英国瑞士)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664163.MI,MSCI远东可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664164.MI,MSCI芬兰可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664165.MI,MSCI法国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664166.MI,MSCI德国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664167.MI,MSCI希腊可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664168.MI,MSCI香港可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664169.MI,MSCI爱尔兰可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664170.MI,MSCI意大利可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664171.MI,MSCI日本可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664172.MI,MSCIKOKUSAI可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664173.MI,MSCI荷兰可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664174.MI,MSCI新西兰可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664175.MI,MSCI北欧国家可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664176.MI,MSCI北美可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664177.MI,MSCI挪威可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664178.MI,MSCI太平洋地区可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664179.MI,MSCI太平洋地区(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664180.MI,MSCI葡萄牙可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664181.MI,MSCI新加坡可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664182.MI,MSCI西班牙可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664183.MI,MSCI瑞典可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664184.MI,MSCI瑞士可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664185.MI,MSCI发达市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664186.MI,MSCI英国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664187.MI,MSCI美国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664188.MI,MSCI发达市场(除澳)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664189.MI,MSCI发达市场(除欧盟)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664190.MI,MSCI发达市场(除欧洲)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664191.MI,MSCI发达市场(除英国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664192.MI,MSCI发达市场(除美国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664193.MI,MSCI美洲可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664194.MI,MSCI亚洲可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664195.MI,MSCI亚洲(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664196.MI,MSCI亚太地区可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664197.MI,MSCI亚太地区(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664198.MI,MSCI欧洲全市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664199.MI,MSCI欧洲全市场&中东可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664200.MI,MSCI远东全市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664201.MI,MSCI远东全市场(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664202.MI,MSCI太平洋全市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664203.MI,MSCI太平洋全市场(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664204.MI,MSCI全球可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664205.MI,MSCI全球(除澳)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664206.MI,MSCI全球(除欧盟)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664207.MI,MSCI全球(除欧洲)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664208.MI,MSCI全球(除日本)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664209.MI,MSCI全球(除瑞士)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664210.MI,MSCI全球(除英国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664211.MI,MSCI全球(除美国)可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664212.MI,MSCI阿根廷可投资,MSCI,MSCI,规模指数,,,
664213.MI,MSCI巴西可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664214.MI,MSCI金砖四国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664215.MI,MSCI智利可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664216.MI,MSCI中国可投资(除A股)(美元),MSCI,MSCI,规模指数,20070531,1000.0,
664217.MI,MSCI哥伦比亚可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664218.MI,MSCI捷克共和国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664219.MI,MSCI埃及可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664220.MI,MSCI新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664221.MI,MSCI亚洲新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664222.MI,MSCI东欧新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664223.MI,MSCI欧非中东新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664224.MI,MSCI欧洲新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664225.MI,MSCI欧洲&中东新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664226.MI,MSCI远东新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664227.MI,MSCI拉美新兴市场可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664228.MI,MSCI欧盟可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664229.MI,MSCI金龙可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664230.MI,MSCI匈牙利可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664231.MI,MSCI印度可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664232.MI,MSCI印度尼西亚可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664233.MI,MSCI以色列可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664234.MI,MSCI约旦可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664235.MI,MSCI韩国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664236.MI,MSCI马来西亚可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664237.MI,MSCI墨西哥可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664238.MI,MSCI摩洛哥可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664239.MI,MSCI巴基斯坦可投资,MSCI,MSCI,规模指数,,,
664240.MI,MSCI秘鲁可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664241.MI,MSCI菲律宾可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664242.MI,MSCI波兰可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664243.MI,MSCI俄罗斯可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664244.MI,MSCI南非可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664245.MI,MSCI东南亚可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664247.MI,MSCI台湾可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664248.MI,MSCI泰国可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664249.MI,MSCI土耳其可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664251.MI,MSCI中华可投资,MSCI,MSCI,规模指数,20070531,1000.0,
664252.MI,MSCI澳大利亚可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664253.MI,MSCI奥地利可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664254.MI,MSCI比利时可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664255.MI,MSCI加拿大可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664256.MI,MSCI丹麦可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664257.MI,MSCI欧澳远东可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664258.MI,MSCI欧澳远东(除英国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664259.MI,MSCI欧澳远东(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664260.MI,MSCI欧盟可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664261.MI,MSCI欧盟+英国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664262.MI,MSCI欧洲可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664263.MI,MSCI欧洲(除欧盟)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664264.MI,MSCI欧洲(除德国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664265.MI,MSCI欧洲(除瑞士)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664266.MI,MSCI欧洲(除英国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664267.MI,MSCI欧洲(除英国瑞士)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664268.MI,MSCI远东可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664269.MI,MSCI芬兰可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664270.MI,MSCI法国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664271.MI,MSCI德国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664272.MI,MSCI希腊可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664273.MI,MSCI香港可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664274.MI,MSCI爱尔兰可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664275.MI,MSCI意大利可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664276.MI,MSCI日本可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664277.MI,MSCIKOKUSAI可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664278.MI,MSCI荷兰可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664279.MI,MSCI新西兰可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664280.MI,MSCI北欧国家可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664281.MI,MSCI北美可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664282.MI,MSCI挪威可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664283.MI,MSCI太平洋地区可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664284.MI,MSCI太平洋地区(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664285.MI,MSCI葡萄牙可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664286.MI,MSCI新加坡可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664287.MI,MSCI西班牙可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664288.MI,MSCI瑞典可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664289.MI,MSCI瑞士可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664290.MI,MSCI发达市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664291.MI,MSCI英国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664292.MI,MSCI美国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664293.MI,MSCI发达市场(除澳)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664294.MI,MSCI发达市场(除欧盟)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664295.MI,MSCI发达市场(除欧洲)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664296.MI,MSCI发达市场(除英国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664297.MI,MSCI发达市场(除美国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664298.MI,MSCI美洲可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664299.MI,MSCI亚洲可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664300.MI,MSCI亚洲(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664301.MI,MSCI亚太地区可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664302.MI,MSCI亚太地区(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664303.MI,MSCI欧洲全市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664304.MI,MSCI欧洲全市场&中东可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664305.MI,MSCI远东全市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664306.MI,MSCI远东全市场(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664307.MI,MSCI太平洋全市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664308.MI,MSCI太平洋全市场(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664309.MI,MSCI全球可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664310.MI,MSCI全球(除澳)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664311.MI,MSCI全球(除欧盟)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664312.MI,MSCI全球(除欧洲)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664313.MI,MSCI全球(除日本)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664314.MI,MSCI全球(除瑞士)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664315.MI,MSCI全球(除英国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664316.MI,MSCI全球(除美国)可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664317.MI,MSCI阿根廷可投资价值,MSCI,MSCI,价值指数,,,
664318.MI,MSCI巴西可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664319.MI,MSCI金砖四国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664320.MI,MSCI智利可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664321.MI,MSCI中国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664322.MI,MSCI哥伦比亚可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664323.MI,MSCI捷克共和国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664324.MI,MSCI埃及可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664325.MI,MSCI新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664326.MI,MSCI亚洲新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664327.MI,MSCI东欧新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664328.MI,MSCI欧非中东新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664329.MI,MSCI欧洲新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664330.MI,MSCI欧洲&中东新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664331.MI,MSCI远东新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664332.MI,MSCI拉美新兴市场可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664333.MI,MSCI欧盟可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664334.MI,MSCI金龙可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664335.MI,MSCI匈牙利可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664336.MI,MSCI印度可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664337.MI,MSCI印度尼西亚可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664338.MI,MSCI以色列可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664340.MI,MSCI韩国可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664341.MI,MSCI马来西亚可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664342.MI,MSCI墨西哥可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664343.MI,MSCI摩洛哥可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664344.MI,MSCI巴基斯坦可投资价值,MSCI,MSCI,价值指数,,,
664345.MI,MSCI秘鲁可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664346.MI,MSCI菲律宾可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664347.MI,MSCI波兰可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664348.MI,MSCI俄罗斯可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664349.MI,MSCI南非可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
664350.MI,MSCI东南亚可投资价值,MSCI,MSCI,价值指数,20070531,1000.0,
